20,32,0,84,68,0,759,0,16,5,283,0,7,0,0,157,0,0,78,1,0,0,0,15,0,1,0,20,5,203,158,15,147,4,15,345,5,0,1,17,0,4,8,0,40,143,211,13,2,125,45,1,2,0,61,136,24,3,48,29,0,2,37,0,228,1,2,33,48,4,0,14,0,11,30,0,0,1246,3,99,36,69,0,0,18,0,4,0,0,2,6,2,7,277,0,9,17241,2,7,45,529,159,0,4,1,0,223,2,24,12,1,21,0,50,0,294,2,0,4,33,22,31,60,0,296,0,150,0,1,135,100,9,0,10,238,0,455,1
2,9,60,15,12,61,340,5,0,0,9,19,13,8,26,0,1,53,107,0,0,10,34,20,0,0,0,55,0,0,9,0,225,0,3,0,3,1017,7,9,0,1,95,228,21,134,0,2,1453,0,0,0,500,66,0,13,708,9,0,105,0,0,25,0,107,268,6,9,0,19268,0,51,31,27,2,0,6,1,9,131,6,0,34,11,0,0,0,480,8,3,11,481,15,350,1,0,2120,0,199,39,211,0,0,0,0,0,61,6,29,54,16,0,7,354,0,19,8,90,20,0,73,3,1,21,0,4,224,38,6,0,12,23,0,0,19,0,49,11
3,1579,1,0,0,9,0,468,1,0,2493,0,0,0,4,1,0,0,22710,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,0,0,0,1,0,20,0,7,0,674,4,221,1,0,0,0,0,0,1,0,21,0,490,0,1,0,0,0,0,1,3,0,1,121,3,3,0,0,0,1,0,0,0,76,0,69,0,0,4852,51,0,0,0,182,3,0,0,0,0,1,0,0,25,9,0,1,6,0,0,0,0,0,0,1,24,0,0,0,0,0,0,6,0,0,174,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
1,403,1207,1,118,0,75,12,0,0,147,0,1,2,1,0,1,10,1837,0,0,0,4,0,27,76,0,0,1,35,287,25,33,0,44,1,4,0,3,89,0,85,19,777,36,216,0,35,1,1,27,0,2,2,876,17,15,2,1,1,43,0,0,0,146,0,2,304,1069,4,0,0,8,5,2,0,6,429,23,454,53,0,1,2,0,0,3,2,17,11,26,517,94,18,3,3,26366,0,1,99,1173,127,0,15,0,3,0,15,250,46,2,35,6,11,0,3786,0,47,52,18,1,35,1,0,0,0,0,0,5,20,33,3,26,1,10,0,576,32
2,264,50,0,1,197,184,2,848,158,208,1,1,72,1,0,12,0,899,0,0,0,1,24,8,25,42,1,116,0,91,60,14,10,147,0,0,2,28,460,0,9,0,0,420,0,0,0,1,2,0,102,0,29,1,0,4574,0,2,49,17,16,0,0,5589,0,0,235,457,2,2,0,27,22,59,0,29,98,69,404,0,109,0,49,0,33,11,33,0,0,0,1,16,71,0,17,32,4,101,0,3503,20,28,0,0,0,0,0,1102,0,0,0,0,29,1,468,0,0,23,0,1,0,0,4,154,2,158,3,0,16,0,783,26,0,103,1,6,2
0,23,43,0,92,0,1,28,96,0,257,23,0,12,1,0,0,1,106,0,0,0,6,0,61,5,0,0,1,0,7,17,15,0,7,45,3,19,0,0,0,5,0,77,3,41,0,19,1,2,12,0,107,0,396,0,32,5,0,0,57,0,4,0,28,2,0,43,264,50,0,0,0,5,0,0,0,19,21,259,39,5,193,0,0,0,0,0,6,1,6,129,18,0,0,4,18801,2,0,5,317,5,0,9,1,0,1,78,7,0,0,18,0,0,116,2393,0,42,45,3,1,34,0,0,292,0,1,1,3,0,0,5,8,0,0,0,417,7
5,130,1,165,95,2,0,86,0,0,682,0,0,1,26,1,0,87,199,0,0,0,6,0,0,0,7,0,4,0,337,35,0,0,136,0,39,257,0,13,0,148,0,0,0,60,0,24,1349,0,31,0,877,9,283,0,14,375,0,0,69,0,0,0,336,28,1,28,1,951,766,0,6,7,0,0,0,1,24,2969,43,2,57,0,26,0,2,66,3,0,35,0,57,0,0,0,23454,16,0,0,1416,16,29,0,0,0,1,22,80,0,1,0,0,0,0,1131,0,0,68,0,1,36,0,0,93,0,1,2363,10,0,0,734,5,0,2,0,519,6
2,8,0,17,3,0,9,0,1,0,111,0,0,0,0,0,0,6,82,0,0,0,2,0,0,0,0,10,3,0,0,1,1,0,0,1,0,0,2,29,0,4,2,134,0,1262,1,1,0,7,4,31,0,0,37,7,1121,0,0,33,14,0,14,0,51,0,134,18,4,1,0,28,10,0,4,59,64,569,8,51,0,12,0,1,0,0,1,0,12,6,7,18074,10,21,0,0,1007,3,19,4,30,8,1,0,0,1,91,1,4,0,0,2,0,22,112,4,0,15,8,0,0,1,0,0,537,0,57,0,0,4,696,11,0,5,30,0,18,8
0,0,811,0,1,3,242,0,2,1,1724,1,12,0,32,0,0,1,0,63,3,22,2,0,4,15,3,1,7,268,1,23,9,3,0,0,0,1,0,121,0,15,42,0,0,0,0,0,2,0,0,0,3,0,796,27,9426,12,0,0,18,0,0,0,269,6,0,167,0,9,0,1,6,7,1,0,0,1,11,2,0,20,17075,0,0,46,0,2,14,0,5,2,66,364,1,0,43,89,0,101,5,0,4,0,0,0,148,6,0,0,1,33,0,68,1,38,0,525,139,2,0,0,1,0,0,0,1,3,0,34,0,130,0,0,1,0,3,20
592,1,1,0,0,2,634,0,2,234,4,53,5,1610,1,2,5,69,4,5,0,170,16,177,0,88,4,1115,22,0,8,54,89,32,0,32,108,3,16,0,3,0,198,3,161,8,86,0,4,11,0,0,1,16,0,0,28,0,340,205,5,13,1,16,637,1,17,0,4,26,11,2833,1,42,23,91,1,2,2,8,0,299,2,2,35,3,0,592,29,1,35,1,1,313,22,13,163,0,71,566,11,160,0,1,1,65,1,1,0,699,0,17,6,126,0,5,5,0,16,0,136,0,2,6,3,9,6,4,0,0,1504,134,0,19,680,41,6,6
3,27,195,332,0,1,803,3,139,380,1,73,38,324,0,79,135,1045,131,0,19,0,5,1,2,165,53,1348,5,1,915,7,147,19,12,0,259,0,0,0,0,40,160,476,3459,0,1,0,1,220,0,0,0,14,0,28,541,0,4,355,1,56,19,0,303,1,7,14,27,1,0,638,3,7,231,0,71,0,34,586,0,161,0,0,143,0,1,122,0,0,0,1,0,222,16,138,81,22,93,760,124,18,92,544,0,8,20,0,21,7,0,77,402,842,0,6,0,0,7,21,0,0,2411,12,119,0,1162,0,0,126,32,546,0,77,254,3,2,24
983,304,4,125,0,0,124,0,0,20,332,23,4,1092,0,157,34,44,1096,1,0,0,4,25,0,1131,17,517,41,86,13,13,40,5,12,1,62,1,70,1,5,47,10,0,588,158,3,1,1,569,0,163,1,5,1,148,3059,0,31,17,1,9,33,25,1148,0,2326,47,0,5,155,2,0,0,192,115,175,1252,61,455,0,28,0,0,41,0,40,1,0,13,27,2,48,152,2,64,59,76,27,44,2104,59,0,0,2,70,1,0,17,26,1,60,0,109,90,124,90,206,9,96,182,0,314,2,659,0,1,1,0,49,42,225,10,16,4785,11,5,61
0,3,0,34,85,0,1,1,85,0,149,0,0,11,1,0,2,2,41,0,0,1,128,0,0,28,0,0,2,3,19,5,2,2,0,0,1,0,0,10,0,1,4,1,10,0,0,19,1,0,12,0,34,0,0,0,539,5,0,3,101,0,9,0,66,0,0,8,1,5,1,0,1,5,0,5,2,7,1,87,19,10,1,0,1,0,0,0,0,0,0,0,2,8,0,0,16174,0,4,18,40,9,0,2,0,1,2,5,3,0,1,13,0,12,0,8,0,31,3,0,1,30,13,0,50,0,0,21,5,0,1,12,0,0,1,0,402,0
98,0,113,1,1,0,0,25,252,0,67,7,1,19,108,0,1,0,5,0,0,0,19,0,0,0,0,0,3,0,3,2,1,8,392,52,0,52,0,16,0,14,8,0,53,14,0,0,0,0,0,114,1,0,155,0,269,10,0,1,0,1,20,2,29,5,0,3,90,27,1,0,0,6,5,0,0,44,1,97,0,47,3,0,0,0,0,3,3,0,6,0,22,53,0,4,22,0,0,30,2089,5,7,0,0,0,0,0,3,5,2,0,0,38,0,359,0,172,17,7,45,0,0,0,238,0,1,12757,4,11,47,180,5,0,3,0,0,4
0,323,1,0,0,0,344,39,1,0,812,0,0,0,0,0,3,0,1385,0,0,0,159,0,0,0,0,0,2,0,190,59,627,33,398,0,0,0,0,0,0,55,46,185,34,904,0,0,0,0,0,0,0,4,1,0,2,0,66,0,0,0,16,1,71,0,145,1,0,1,0,0,28,35,4,1,16,1,31,503,0,283,0,4,3,0,0,48,0,0,78,0,15,0,0,5,21,0,0,1,2759,0,1,0,0,1,0,0,207,0,0,0,0,2,0,4,0,0,22,0,406,0,0,0,776,0,4044,3,0,0,40,13,0,0,119,0,4,7
281,3,2,1716,0,0,435,73,7,12,17,431,22,543,5,0,49,105,46,19,88,170,154,42,0,304,68,1345,38,222,54,3,533,37,10,2,0,60,9,1,159,61,497,118,1218,72,2,0,2,19,0,12,19,21,0,512,89,1,1,108,1,31,5,13,1131,11,228,21,11,949,3,1016,265,64,224,228,0,78,35,342,0,472,2,7,18,0,0,29,18,10,24,3,144,1499,20,87,113,74,450,1008,483,0,47,1,3,57,1,0,4,22,1,0,0,279,10,2538,30,1,176,6,0,0,3305,59,605,26,178,85,1,4,7,2123,6,8,257,3,8,19
48,1,22,209,0,77,196,5,1833,0,0,0,5,0,0,0,87,0,0,141,6,0,1,0,0,594,40,2,23,31,149,11,0,17,293,2,0,6,1,45,34,22,17,4,2193,4,0,0,0,290,0,0,1,785,0,131,18,0,0,126,220,41,0,0,906,1,1286,0,1,121,75,1,6,17,159,505,127,83,0,2397,0,145,0,115,1,158,5,782,0,0,14,0,32,202,15,41,56,3,33,560,3856,8,88,0,0,2,58,2,85,88,1,0,0,108,0,1,0,1633,9,142,921,0,0,2,1,0,5,0,0,195,2,584,0,0,1,2,4,37
419,121,751,5,49,0,122,3,0,0,1,0,9,0,0,13,0,0,1593,0,0,0,1,0,7,6,0,1,12,24,0,0,23,0,0,0,0,1,1,0,0,28,0,0,21,0,0,14,0,0,3,0,3,0,0,71,10259,2,0,0,17,0,0,8,334,0,36,510,0,1,50,0,0,0,2,6,196,0,0,2,14,0,1,0,12,2,0,0,0,0,3,2,0,64,0,0,10842,0,0,11,4,5,3,1,1,1,0,0,2,33,1,0,0,90,1,58,0,3,14,48,0,16,51,0,0,0,2,0,1,25,0,46,23,0,13,0,263,19
8,14,58,23,148,2,14,5,1,0,52,7,0,3,3,27,0,10,54,0,3,2,3,3,14,44,0,133,5,0,4,7,22,0,5,31,15,7,0,22,1,39,0,128,0,1,33,24,1,0,37,10,5,0,17,110,103,1,2,22,113,0,18,1,91,3,3,8,139,32,0,36,101,8,0,2,151,2,29,14,52,11,1,59,3,17,58,3,0,0,11,0,118,5,0,0,23024,0,14,0,244,1,0,0,52,0,0,4,16,0,2,18,6,13,184,347,2,26,0,45,232,35,37,4,53,0,0,0,3,9,14,22,0,0,15,1,558,19
13,50,0,145,92,55,89,2,0,1,115,90,13,76,0,76,1,0,127,0,12,349,3,11,40,19,16,350,21,3,2424,0,67,16,59,2,8,0,3,36,0,96,34,245,68,35,0,27,1,130,38,0,0,15,233,57,1324,2,0,37,0,2,0,0,661,1,17,290,520,3,0,487,24,17,3,53,80,507,82,152,55,95,0,9,3,144,0,175,10,67,16,2,116,305,3,3,20289,2,94,215,1086,23,11,0,4,20,0,4,67,49,0,0,13,30,153,1845,0,1950,38,246,1144,27,0,7,446,11,0,4,2,107,2,462,0,0,100,4,463,35
3,1,0,157,116,427,82,436,1,0,0,0,0,1,3,0,92,0,2,17,22,0,3,0,0,3,13,152,17,0,3,0,26,18,0,1,2,3,0,0,1,2,78,0,316,1,0,27,171,75,31,1,2,5,0,13,12,4,0,0,0,14,0,0,90,0,1,0,5,8,0,465,3,5,36,0,6,2,0,5,79,80,2,0,0,0,0,25,0,155,0,4,3,65,9,24,27857,0,120,201,54,0,20,5,0,1,13,8,8,1,0,0,2,12,0,0,11,1,3,4,424,37,469,10,2,7,7,0,1,3,6,314,0,0,7,0,667,0
0,28,0,158,113,2,11,0,120,0,201,17,0,0,1,3,3,8,108,2,2,0,4,6,0,4,0,43,46,0,10,6,8,5,6,0,4,192,3,36,0,1,21,658,83,43,0,20,1,3,44,1,263,0,2,0,10,2,19,0,6,0,2,0,63,14,1,10,0,739,0,9,0,0,3,0,1,87,18,93,44,37,13,0,0,0,0,4,0,21,3,5558,13,26,2,3,27861,5,60,13,180,0,0,58,0,0,998,47,8,0,8,19,19,10,1,283,24,316,19,2,0,41,110,3,4,2,0,2,2,5,0,20,0,0,46,0,690,1
188,117,91,46,66,33,549,29,40,24,127,0,2,0,4,0,0,5,474,0,2,1,3,7,0,19,2,0,8,0,1375,16,0,0,69,1,3,27,3,0,0,53,0,0,9,0,0,16,2,29,21,342,31,1,51,27,6598,7,0,0,10,0,0,7,233,6,0,267,654,115,389,0,0,9,2,0,2,2,3,1471,28,0,2,3,1,10,3,6,0,16,6,6583,52,111,0,0,16225,1,36,0,960,11,1,0,1,0,1,8,47,1,0,0,7,46,168,216,0,0,14,1,157,31,178,4,0,0,0,1,5,0,5,57,7,0,5,0,435,3
2,0,3,4,67,2,16,8,4,0,1,2,0,0,2,1,0,0,2,0,0,9,971,4,0,0,0,19,3,0,0,2,15,0,0,0,0,62,0,0,0,0,0,7,11,0,0,17,609,1,21,0,283,2,0,2,15,5,0,50,0,0,0,0,13,14,0,0,0,306,0,0,24,7,0,0,0,0,0,18,12,0,20,1,1,0,0,2,0,0,0,7596,0,18,1,0,13962,0,8,8,1,0,8,1,0,0,1794,16,1,1,1,3,2,10,0,2,4,0,0,0,30,24,8,0,1,0,0,2,3,0,0,58,0,7,0,1,327,0
1,0,10,108,112,0,129,267,0,42,209,28,33,4,24,0,87,39,7,0,9,103,129,4,0,1,17,3,1,1,0,0,76,80,1,110,11,716,0,0,8,23,47,0,2079,5,0,30,1,6,33,41,676,16,1,2,468,13,1,77,4,45,7,0,150,103,1,3,6,3867,4,6,0,15,153,0,0,143,3,257,67,546,42,0,0,1,2,100,0,10,1,960,0,976,7,32,23814,14,36,453,89,2,11,88,1,2,1,17,1,39,0,74,20,183,0,8,136,2,8,155,1316,43,465,7,2,11,1,6,5,62,15,273,0,15,22,0,710,2
31,25,0,300,83,84,3,58,404,57,119,43,1,0,4,4,0,21,222,0,4,33,350,10,0,0,3,74,9,0,10,1,27,9,6,0,44,4,0,56,6,4,49,0,19,0,10,19,0,5,33,1,170,2,0,41,2188,45,0,76,71,0,0,1,298,2,0,82,0,9,3157,67,21,20,1,1,32,8,6,92,34,50,4,9,3,0,0,73,0,77,0,4394,6,134,2,2,19767,10,17,68,80,0,0,25,0,2,18,17,40,0,14,23,10,0,0,22,22,578,8,0,2,31,94,1,0,6,43,273,10,25,1,56,0,9,93,2,483,7
6,1,12,145,95,0,188,123,0,27,792,26,27,5,4,0,78,45,14,0,8,78,4,4,0,0,38,8,4,0,1,0,119,69,9,94,3,222,1,0,16,53,32,0,2603,8,0,21,1,15,19,70,212,13,6,0,1545,1,0,58,18,33,4,2,177,33,4,7,2,787,5,0,3,6,184,1,0,223,8,642,51,685,9,0,0,11,7,50,0,14,0,49,5,788,9,67,21122,4,53,511,293,4,18,28,1,1,1,4,2,40,0,109,20,143,0,49,174,1,4,148,1698,39,386,2,0,4,0,3,3,75,17,286,3,0,26,3,481,0
105,0,738,2,0,0,110,2,0,160,171,2,1,10,0,31,6,18,0,6,0,0,1,1,5,0,0,69,35,4,0,0,26,7,0,149,2,0,2,2,19,0,19,0,107,3,74,0,1,100,0,287,0,0,2,50,568,0,0,3,0,3,34,4,660,0,2,0,1,0,113,46,0,2,12,1,47,143,0,121,0,13,0,14,0,46,0,3,0,16,2,3054,15,15,7,6,7,0,4,28,170,6,0,6,681,4,463,0,3,215,0,2,10,0,0,11,1,13,4,59,38,0,1,0,79,0,1,1,0,63,0,5,0,13,104,0,1,2
948,0,0,1,41,1,77,3,3,17,326,12,6,291,2,9,25,126,0,851,0,2,1,25,12,65,8,44,40,2,490,0,29,14,22,1132,21,4,66,59,30,3,36,0,670,21,493,7,0,46,11,0,11,2,1,49,2,3,3,5,0,18,70,39,745,0,89,1,871,36,83,917,31,0,28,4,213,1619,0,637,8,107,6,4,14,68,0,3,10,22,2,1,4,66,9,12,7464,0,42,171,8,13,2,19,3152,11,275,2,291,71,0,16,11,66,107,5,16,968,1,1,80,13,98,1,648,4,0,4,1,17,294,36,0,36,2022,3,160,1
573,17,155,237,12,0,197,0,618,23,609,70,17,54,1,0,3,69,122,3,2,0,2,20,0,94,40,314,77,12,221,15,319,17,45,475,49,0,18,0,31,4,48,0,147,1,68,6,3,26,2,109,2,9,2,33,897,0,1,62,0,3,65,64,791,0,54,22,3,1,0,117,70,25,16,109,96,218,47,2128,15,212,1,21,7,7,3,25,37,15,5,1052,21,309,4,9,4936,0,125,241,393,35,53,226,0,38,3174,3,30,117,4,163,17,361,0,40,127,1,97,95,399,8,1658,16,1,17,0,0,1,66,0,1840,0,97,1213,8,150,4
28,35,0,21,56,94,28,0,217,1,68,0,0,2,0,47,42,5,180,27,0,2,1,0,15,2,1,77,8,6,119,2,31,3,42,121,0,0,14,33,21,2,23,100,1176,0,270,13,0,8,9,92,3,1,48,10,1901,2,1,18,0,42,33,0,533,1,4,107,108,8,1,287,1,0,29,0,145,94,0,95,32,76,1,18,3,48,94,1,10,11,3,0,4,19,0,23,13770,0,7,36,786,2,2,19,1414,18,4,3,45,144,1,1,18,13,0,65,15,0,0,36,160,21,81,0,38,3,105,1,5,60,22,36,1,7,403,0,364,0
916,77,39,79,1,0,81,0,74,20,121,17,0,187,0,61,1,9,560,417,8,80,0,3,87,2,4,83,30,713,3,2,49,7,3,1911,78,1,6,35,0,0,33,1,77,61,797,1,0,7,0,92,0,10,195,34,3023,0,1,1,22,4,29,38,711,0,22,25,1733,7,2,16,175,0,5,64,3,766,27,71,0,37,0,153,77,2,107,13,1,0,3,0,8,56,7,3,78,8,29,170,709,0,3,26,2400,4,3,0,1,46,0,0,0,22,0,575,12,2,1,84,330,0,109,5,630,0,0,0,0,207,8,182,7,92,707,13,12,13
29,116,115,14,107,0,4,30,0,2,1,11,0,67,1,1,0,5,1022,21,3,0,0,0,0,0,0,7,0,0,1,21,5,0,0,0,28,1,0,0,0,0,0,0,15,0,1,22,0,0,36,0,4,0,2,22,3,4,0,12,0,0,0,0,22,0,2,18,261,6,0,8,45,30,5,0,17,58,29,2,46,4,0,18,0,2,42,5,5,9,0,2,2,7,0,0,22084,5,11,20,2,0,0,4,290,0,2869,3,0,36,1,11,3,0,22,138,1,0,108,46,3,58,6,0,0,2,0,0,3,79,0,11,3,2,8,0,561,10
95,248,60,20,59,0,171,1,533,8,3,9,2,2,2,15,8,0,908,55,10,1,5,67,3,0,3,108,50,3,675,8,100,5,201,0,15,0,13,43,16,6,30,164,183,86,0,19,1,11,15,463,2,0,329,18,13,1,8,5,10,2,0,1,1456,0,20,164,2,7,1,220,0,0,4,0,31,228,10,1519,20,61,0,0,0,0,0,3,27,1,35,2316,19,3,0,4,10928,2,56,28,5035,4,0,41,371,14,1,8,74,127,4,7,5,3,25,3816,3,479,18,133,1,22,216,4,742,0,1002,0,2,52,176,35,32,8,140,1,271,32
322,2,0,700,0,2,105,3,2306,0,292,3,20,1,0,83,6,34,10,168,11,188,2,9,384,49,11,30,65,9,5,9,200,8,12,0,35,1,104,0,67,8,22,0,382,464,1151,0,2,8,0,818,2,15,80,86,1872,1,4,27,139,12,20,30,1895,1,7,134,1,0,1944,137,39,0,30,4,407,0,53,191,0,43,0,38,12,47,7,36,6,19,41,2,25,141,3,28,38,2,66,52,2371,23,0,37,310,5,1,0,30,283,71,11,23,142,37,944,11,1877,29,289,1,0,111,2,1150,9,1,2,0,19,0,56,9,17,2165,8,6,3
182,3,790,55,92,0,27,6,149,26,393,0,4,8,0,16,0,8,14,1,0,2,7,15,5,5,3,133,17,3,104,5,57,3,23,51,12,1,1,114,6,0,10,143,19,29,28,39,4708,62,18,65,1,0,88,58,705,4,14,37,0,1,24,5,88,0,1,16,2472,4,2,33,5,0,12,13,5,175,9,661,30,15,1,0,9,17,1,39,27,11,1,1446,2,69,0,2,19491,0,36,83,341,13,2,0,1,5,50,9,12,79,1,6,1,11,14,93,24,194,1,49,24,34,132,3,249,0,1,0,1,0,70,102,0,3,492,4,455,6
449,45,0,0,77,0,373,0,57,24,130,0,6,2,2,0,0,11,177,0,1,0,7,6,11,5,0,379,0,9,165,6,8,6,28,0,13,199,0,107,15,0,30,0,22,0,0,21,1,1,32,125,305,3,2,24,212,11,23,26,33,1,7,9,17,30,23,84,232,731,0,189,4,9,0,0,22,417,0,67,39,44,9,0,14,35,0,3,19,32,10,2173,91,113,3,0,19330,5,57,59,1012,0,0,0,2,16,1,21,28,166,2,8,0,33,171,2678,0,103,5,46,233,26,171,8,250,2,0,1,3,50,28,8,10,40,162,1,483,13
83,47,0,894,0,1,125,9,968,88,1186,30,16,7,0,419,0,244,356,276,6,31,0,28,72,1,57,132,38,5,211,0,457,38,4,412,4,0,64,12,24,0,234,25,19,104,227,0,1,2,0,577,0,3,273,39,9,0,20,21,36,2,14,2,1820,0,2,25,29,3,1,1425,225,46,4,0,8,322,0,212,0,308,0,0,4,177,17,0,10,28,1,0,6,145,13,3,45,0,0,257,378,0,20,70,922,26,0,0,15,192,1726,386,46,73,1,1517,59,0,0,44,4144,0,43,0,591,3,228,0,0,98,122,1133,2,6,1326,66,3,17
1286,64,709,29,0,1,255,0,1540,94,1,27,8,467,0,107,13,36,348,0,11,54,2,2,29,34,28,250,114,172,938,3,79,4,326,1877,92,0,55,0,45,9,45,307,495,25,94,0,1,13,0,258,2,10,0,42,15,0,4,124,5,11,0,61,3378,0,300,64,0,0,1,661,0,41,38,1160,280,295,15,1443,0,83,1,0,45,72,0,34,10,0,14,4,39,135,10,27,61,1,12,271,2438,5,17,84,1,10,332,0,23,747,6,19,78,174,426,4631,154,1,7,0,508,0,1,0,580,7,3,0,0,162,271,776,12,40,792,36,6,22
